movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount,releaseYear,releaseMonth
1859,tt0120265,30020,movie,34985,10,1,7.7,not rated,3,3.67,taste of cherry (ta'm e guilass) (1997),drama,"",1997,11
1860,tt0119448,17139,"","","","","","",4,2.63,character (karakter) (1997),drama,"","",""
1862,tt0120841,10216,movie,30809,10,1,4.5,r,9,1.94,species ii (1998),horror|sci-fi,"",1998,04
1863,tt0120742,9771,movie,8017,10,1,4.7,pg-13,7,2.43,major league: back to the minors (1998),comedy,"",1998,04
1866,tt0120609,9448,movie,31115,10,1,6.0,r,7,2.93,big hit  the (1998),action|comedy|crime,"",1998,04
1867,tt0120856,38618,movie,2329,10,1,4.0,pg,1,2.0,tarzan and the lost city (1998),action|adventure,"",1998,04
1870,tt0118925,78373,movie,2574,10,1,6.7,pg,1,3.0,dancer  texas pop. 81 (1998),comedy|drama,"",1998,05
1873,tt0119683,4415,movie,42710,10,1,7.4,pg-13,10,3.75,misérables  les (1998),crime|drama|romance|war,"",1998,05
1875,tt0118866,55561,movie,6151,10,1,6.6,pg-13,6,3.92,clockwatchers (1997),comedy,"",1998,05
1876,tt0120647,8656,movie,187069,10,1,6.2,pg-13,43,3.07,deep impact (1998),drama|sci-fi|thriller,"",1998,05
1881,tt0120800,18937,movie,17673,10,1,6.2,g,2,2.0,quest for camelot (1998),adventure|animation|children|fantasy|musical,"",1998,05
1882,tt0120685,929,movie,199859,10,1,5.4,pg-13,33,1.95,godzilla (1998),action|sci-fi|thriller,"",1998,05
1883,tt0118798,9452,movie,27043,10,1,6.8,r,24,3.27,bulworth (1998),comedy|drama|romance,"",1998,05
1884,tt0120669,1878,movie,296799,10,1,7.5,r,46,3.97,fear and loathing in las vegas (1998),adventure|comedy|drama,"",1998,05
1885,tt0120777,9844,movie,21623,10,1,6.4,r,12,3.13,opposite of sex  the (1998),comedy|drama|romance,"",1998,05
1887,tt0119053,14342,movie,17413,10,1,5.7,pg-13,2,2.0,almost heroes (1998),adventure|comedy|western,"",1998,05
1888,tt0119313,9715,movie,29483,10,1,6.0,pg-13,3,2.67,hope floats (1998),comedy|drama|romance,"",1998,05
1889,tt0119375,26610,"","","","","","",8,3.75,insomnia (1997),drama|mystery|thriller,"","",""
1891,tt0120401,40961,movie,3104,10,1,6.0,r,1,2.0,ugly  the (1997),horror|thriller,"",1998,05
1892,tt0120787,1965,movie,90488,10,1,6.6,r,16,3.28,perfect murder  a (1998),thriller,"",1998,06
1893,tt0116692,312,movie,4539,10,1,7.4,pg-13,1,4.5,beyond silence (jenseits der stille) (1996),drama,1,1998,06
1894,tt0120828,6068,movie,82086,10,1,5.9,pg-13,16,2.84,six days seven nights (1998),adventure|comedy|romance,"",1998,06
1895,tt0127723,15037,movie,53268,10,1,6.5,pg-13,15,3.33,can't hardly wait (1998),comedy|drama|romance,"",1998,06
1897,tt0139362,37636,movie,10994,10,1,6.6,r,2,3.5,high art (1998),drama|romance,"",1998,06
1900,tt0118849,21334,"","","","","","",1,4.0,children of heaven  the (bacheha-ye aseman) (1997),comedy|drama,1,"",""
1902,tt0116141,32284,movie,2905,10,1,6.0,r,1,4.0,dream for an insomniac (1996),drama|romance,1,1996,04
1904,tt0122529,37410,movie,7658,10,1,7.1,r,3,3.33,henry fool (1997),comedy|drama,"",1998,06
1906,tt0119717,53765,"","","","","","",2,2.5,mr. jealousy (1997),comedy|romance,"","",""
1907,tt0120762,10674,"","","","","","",45,3.57,mulan (1998),adventure|animation|children|comedy|drama|musical|romance,"","",""
1909,tt0120902,846,"","","","","","",42,3.44,x-files: fight the future  the (1998),action|crime|mystery|sci-fi|thriller,1,"",""
1910,tt0126344,12655,movie,2240,10,1,6.8,r,2,2.0,i went down (1997),comedy|crime|drama,"",1998,06
1911,tt0118998,3050,movie,100717,10,1,5.4,pg-13,32,2.61,dr. dolittle (1998),comedy,"",1998,06
1912,tt0120780,1389,movie,97325,10,1,7.0,r,32,3.86,out of sight (1998),comedy|crime|drama|romance|thriller,1,1998,06
1913,tt0073540,11020,movie,39970,10,1,7.4,pg,3,4.0,picnic at hanging rock (1975),drama|mystery,1,1979,02
1914,tt0120321,20862,movie,12381,10,1,7.2,pg-13,9,3.39,smoke signals (1998),comedy|drama,"",1998,11
1916,tt0118789,9464,movie,58383,10,1,7.4,r,12,3.42,buffalo '66 (a.k.a. buffalo 66) (1998),drama|romance,5,1998,06
1917,tt0120591,95,movie,443436,10,1,6.7,pg-13,92,3.05,armageddon (1998),action|romance|sci-fi|thriller,1,1998,07
1918,tt0122151,944,movie,169851,10,1,6.6,r,33,2.85,lethal weapon 4 (1998),action|comedy|crime|thriller,"",1998,07
1919,tt0123987,35680,movie,7918,10,1,6.0,pg,5,2.5,madeline (1998),children|comedy,"",1998,07
1920,tt0122718,11551,movie,104163,10,1,6.2,pg-13,18,2.83,small soldiers (1998),animation|children|fantasy|war,"",1998,07
1921,tt0138704,473,"","","","","","",47,3.85,pi (1998),drama|sci-fi|thriller,17,"",""
1922,tt0140688,102304,movie,1031,10,1,6.3,r,2,3.5,whatever (1998),drama,"",1998,07
1923,tt0129387,544,movie,323779,10,1,7.1,r,105,3.68,there's something about mary (1998),comedy|romance,4,1998,07
1924,tt0052077,10513,"","","","","","",8,3.19,plan 9 from outer space (1959),horror|sci-fi,"","",""
1926,tt0019729,65203,"","","","","","",1,3.0,broadway melody  the (1929),musical,"","",""
1927,tt0020629,143,movie,66528,10,1,8.1,passed,10,4.35,all quiet on the western front (1930),action|drama|war,"",1930,08
1928,tt0021746,42861,movie,6739,10,1,5.8,passed,1,3.5,cimarron (1931),drama|western,"",1931,02
1929,tt0022958,33680,"","","","","","",2,4.0,grand hotel (1932),drama|romance,"","",""
1931,tt0026752,12311,movie,24381,10,1,7.6,passed,6,4.17,mutiny on the bounty (1935),adventure|drama,1,1936,01
1932,tt0027698,43277,"","","","","","",1,3.5,great ziegfeld  the (1936),drama|musical,"","",""
1933,tt0029146,43278,movie,8821,10,1,7.2,passed,1,3.0,life of emile zola  the (1937),drama,"",1937,10
1934,tt0030993,34106,movie,27232,10,1,7.8,passed,3,3.83,you can't take it with you (1938),comedy|romance,"",1938,09
1936,tt0035093,27367,"","","","","","",3,4.0,mrs. miniver (1942),drama|war,"","",""
1937,tt0036872,17661,movie,12923,10,1,7.0,passed,2,3.25,going my way (1944),comedy|drama|musical,"",1944,10
1938,tt0037884,28580,"","","","","","",3,4.0,lost weekend  the (1945),drama,1,"",""
1939,tt0036868,887,"","","","","","",8,4.06,best years of our lives  the (1946),drama|war,"","",""
1940,tt0039416,33667,movie,17437,10,1,7.2,not rated,1,4.0,gentleman's agreement (1947),drama,2,"",""
1941,tt0040416,23383,movie,17996,10,1,7.6,approved,2,3.5,hamlet (1948),drama,"",1948,06
1942,tt0041113,25430,"","","","","","",4,4.25,all the king's men (1949),drama,3,"",""
1944,tt0045793,11426,movie,49928,10,1,7.6,passed,11,3.95,from here to eternity (1953),drama|romance|war,"",1953,08
1945,tt0047296,654,"","","","","","",24,4.19,on the waterfront (1954),crime|drama,2,"",""
1946,tt0048356,15919,movie,26270,10,1,7.7,not rated,3,3.83,marty (1955),drama|romance,"",1955,06
1947,tt0055614,1725,movie,119117,10,1,7.6,approved,34,3.6,west side story (1961),drama|musical|romance,1,1961,12
1948,tt0057590,5769,"","","","","","",7,3.64,tom jones (1963),adventure|comedy|romance,1,"",""
1949,tt0060665,874,movie,36498,10,1,7.7,g,6,4.33,man for all seasons  a (1966),drama,"",1966,12
1950,tt0061811,10633,movie,81629,10,1,7.9,approved,11,4.18,in the heat of the night (1967),drama|mystery,1,1967,08
1951,tt0063385,17917,movie,40622,10,1,7.4,g,7,3.57,oliver! (1968),drama|musical,1,1968,09
1952,tt0064665,3116,movie,117580,10,1,7.8,x,22,3.95,midnight cowboy (1969),drama,1,1969,05
1953,tt0067116,1051,movie,132102,10,1,7.7,r,39,3.87,french connection  the (1971),action|crime|thriller,2,1971,10
1954,tt0075148,1366,"","","","","","",64,3.83,rocky (1976),drama,2,"",""
1955,tt0079417,12102,movie,151981,10,1,7.8,pg,14,3.89,kramer vs. kramer (1979),drama,1,1979,12
1956,tt0081283,16619,movie,55449,10,1,7.7,r,12,4.0,ordinary people (1980),drama,"",1980,09
1957,tt0082158,9443,movie,64589,10,1,7.1,pg,13,4.04,chariots of fire (1981),drama,2,1982,04
1958,tt0086425,11050,movie,64037,10,1,7.4,pg,22,3.8,terms of endearment (1983),comedy|drama,"",1983,12
1959,tt0089755,606,movie,84603,10,1,7.1,pg,15,3.67,out of africa (1985),drama|romance,2,1985,12
1960,tt0093389,746,movie,109218,10,1,7.7,pg-13,26,3.69,last emperor  the (1987),drama,1,1988,04
1961,tt0095953,380,movie,536422,10,1,8.0,r,96,3.81,rain man (1988),drama,1,1988,12
1962,tt0097239,403,movie,115673,10,1,7.3,pg,23,3.74,driving miss daisy (1989),drama,1,1990,01
1963,tt0065063,11485,movie,31068,10,1,7.2,pg,11,3.36,take the money and run (1969),comedy|crime,"",1970,07
1964,tt0067309,466,"","","","","","",6,4.08,klute (1971),drama|mystery,"","",""
1965,tt0087995,13820,movie,39918,10,1,6.9,r,21,3.38,repo man (1984),comedy|sci-fi,"",1984,03
1966,tt0100142,15389,movie,12064,10,1,7.3,pg-13,8,3.63,metropolitan (1990),comedy,"",1990,08
1967,tt0091369,13597,movie,146115,10,1,7.3,pg,42,3.82,labyrinth (1986),adventure|fantasy|musical,"",1986,06
1968,tt0088847,2108,movie,426289,10,1,7.8,r,113,3.78,breakfast club  the (1985),comedy|drama,"",1985,02
1969,tt0089686,10014,movie,75920,10,1,5.4,r,10,2.35,nightmare on elm street 2: freddy's revenge  a (1985),horror,"",1985,11
1970,tt0093629,10072,movie,88468,10,1,6.6,r,12,2.92,nightmare on elm street 3: dream warriors  a (1987),horror|thriller,"",1987,02
1971,tt0095742,10131,movie,60500,10,1,5.6,r,7,2.43,nightmare on elm street 4: the dream master  a (1988),horror|thriller,"",1988,08
1972,tt0097981,10160,"","","","","","",7,2.14,nightmare on elm street 5: the dream child  a (1989),horror,"","",""
1973,tt0101917,11284,movie,50067,10,1,4.7,r,5,2.2,freddy's dead: the final nightmare (nightmare on elm street part 6: freddy's dead  a) (1991),horror,"",1991,09
1974,tt0080761,4488,movie,154378,10,1,6.4,r,16,2.88,friday the 13th (1980),horror|mystery|thriller,"",1980,05
1975,tt0082418,9725,movie,76050,10,1,6.1,r,7,2.5,friday the 13th part 2 (1981),horror,1,1981,05
1976,tt0083972,9728,movie,59203,10,1,5.6,r,7,2.21,friday the 13th part 3: 3d (1982),horror,1,1982,08
1977,tt0087298,9730,movie,57872,10,1,6.0,r,6,2.58,friday the 13th part iv: the final chapter (1984),horror,1,1984,04
1978,tt0089173,9731,movie,42919,10,1,4.7,r,2,2.5,friday the 13th part v: a new beginning (1985),horror,1,1985,03
1979,tt0091080,10225,movie,50077,10,1,6.0,r,4,3.25,friday the 13th part vi: jason lives (1986),horror,1,1986,08
1980,tt0095179,10281,movie,41407,10,1,5.2,r,1,2.0,friday the 13th part vii: the new blood (1988),horror,"",1988,05
1981,tt0097388,10283,movie,42117,10,1,4.5,r,3,2.0,friday the 13th part viii: jason takes manhattan (1989),horror,"",1989,07
1982,tt0077651,948,movie,301255,10,1,7.7,r,27,3.72,halloween (1978),horror,"",1978,10
1983,tt0082495,11281,movie,99913,10,1,6.5,r,5,2.4,halloween ii (1981),horror,1,1981,10
1984,tt0085636,10676,movie,59930,10,1,5.1,r,3,2.17,halloween iii: season of the witch (1982),horror,1,1982,10
1985,tt0095271,11357,movie,57706,10,1,5.8,r,1,2.0,halloween 4: the return of michael myers (1988),horror,"",1988,10
1986,tt0097474,11361,movie,46266,10,1,4.9,r,2,1.5,halloween 5: the revenge of michael myers (1989),horror,"",1989,10
1987,tt0081383,36599,movie,20366,10,1,5.3,r,2,2.5,prom night (1980),horror,"",1980,07
1990,tt0105179,41769,movie,2006,10,1,4.1,r,1,4.0,prom night iv: deliver us from evil (1992),horror,"","",""
1991,tt0094862,10585,movie,113713,10,1,6.7,r,12,2.71,child's play (1988),horror|thriller,"",1988,11
1992,tt0099253,11186,movie,56423,10,1,5.9,r,4,2.38,child's play 2 (1990),horror|thriller,"",1990,11
1993,tt0103956,11187,movie,45200,10,1,5.2,r,5,1.8,child's play 3 (1991),comedy|horror|thriller,"",1991,08
1994,tt0084516,609,movie,176413,10,1,7.3,pg,47,3.43,poltergeist (1982),horror|thriller,1,1982,06
1995,tt0091778,11133,movie,29289,10,1,5.6,pg-13,6,1.67,poltergeist ii: the other side (1986),horror|thriller,1,1986,05
1996,tt0095889,10306,movie,20037,10,1,4.7,pg,4,1.88,poltergeist iii (1988),horror|thriller,1,1988,06
1997,tt0070047,9552,movie,444318,10,1,8.1,r,53,3.8,exorcist  the (1973),horror|mystery,1,1973,12
1998,tt0076009,11586,"","","","","","",4,1.5,exorcist ii: the heretic (1977),horror,"","",""
1999,tt0099528,11587,movie,37666,10,1,6.5,r,4,2.0,exorcist iii  the (1990),horror,"",1990,08
2000,tt0093409,941,movie,271071,10,1,7.6,r,75,3.67,lethal weapon (1987),action|comedy|crime|drama,"",1987,03
2001,tt0097733,942,"","","","","","",47,3.18,lethal weapon 2 (1989),action|comedy|crime|drama,"","",""
2002,tt0104714,943,movie,175777,10,1,6.7,r,46,2.93,lethal weapon 3 (1992),action|comedy|crime|drama,"",1992,05
2003,tt0087363,927,movie,239933,10,1,7.3,pg,41,3.38,gremlins (1984),comedy|horror,"",1984,06
2004,tt0099700,928,movie,110399,10,1,6.4,pg-13,15,3.33,gremlins 2: the new batch (1990),comedy|horror,"",1990,06
2005,tt0089218,9340,movie,291671,10,1,7.7,pg,57,3.57,goonies  the (1985),action|adventure|children|comedy|fantasy,"",1985,06
2006,tt0120746,9342,movie,194285,10,1,6.8,pg-13,60,3.1,mask of zorro  the (1998),action|comedy|romance,2,1998,07
2007,tt0119910,38509,"","","","","","",2,3.5,polish wedding (1998),comedy,"","",""
2008,tt0117898,60033,movie,1292,10,1,5.2,r,1,3.0,this world  then the fireworks (1997),crime|drama|film-noir,"",1997,07
2009,tt0070723,12101,movie,69228,10,1,7.0,pg,19,3.47,soylent green (1973),drama|mystery|sci-fi|thriller,"",1973,05
2010,tt0017136,19,movie,181950,10,1,8.3,not rated,21,3.86,metropolis (1927),drama|sci-fi,"",1927,03
2011,tt0096874,165,movie,560791,10,1,7.8,pg,87,3.51,back to the future part ii (1989),adventure|comedy|sci-fi,1,1989,11
2012,tt0099088,196,"","","","","","",88,3.37,back to the future part iii (1990),adventure|comedy|sci-fi|western,"","",""
2013,tt0069113,551,movie,48153,10,1,7.1,pg,21,3.1,poseidon adventure  the (1972),action|adventure|drama,"",1972,12
2014,tt0076054,16084,movie,13746,10,1,6.3,g,8,2.63,freaky friday (1977),children|comedy|fantasy,"",1977,03
2015,tt0054594,17984,movie,9028,10,1,6.7,approved,9,3.39,absent-minded professor  the (1961),children|comedy|fantasy,"",1961,03
2016,tt0078790,22328,movie,3157,10,1,6.0,g,4,2.88,apple dumpling gang rides again  the (1979),children|comedy|western,"",1979,06
2017,tt0054649,32611,"","","","","","",5,3.1,babes in toyland (1961),children|fantasy|musical,"","",""
2018,tt0034492,3170,movie,151134,10,1,7.3,g,38,3.37,bambi (1942),animation|children|drama,"",1942,08
2019,tt0047478,346,movie,360070,10,1,8.6,not rated,48,4.19,seven samurai (shichinin no samurai) (1954),action|adventure|drama,1,1956,11
2020,tt0094947,859,movie,73925,10,1,7.6,r,25,4.0,dangerous liaisons (1988),drama|romance,1,1989,02
2021,tt0087182,841,"","","","","","",37,3.43,dune (1984),adventure|sci-fi,"","",""
2022,tt0095497,11051,"","","","","","",8,3.69,last temptation of christ  the (1988),drama,2,"",""
2023,tt0099674,242,movie,416202,10,1,7.6,r,45,3.36,godfather: part iii  the (1990),crime|drama|mystery|thriller,5,1990,12
2024,tt0102757,1411,movie,5830,10,1,6.3,r,3,3.33,rapture  the (1991),drama|mystery,"",1991,10
2025,tt0119558,9769,"","","","","","",7,3.93,lolita (1997),drama|romance,"","",""
2026,tt0134619,9424,movie,24785,10,1,5.6,r,3,2.0,disturbing behavior (1998),horror|thriller,"",1998,07
2027,tt0120741,9835,movie,15833,10,1,5.5,pg-13,9,1.83,jane austen's mafia! (1998),comedy|crime,"",1998,07
2028,tt0120815,857,movie,1460510,10,1,8.6,r,188,4.15,saving private ryan (1998),action|drama|war,1,1998,07
2032,tt0066811,20173,movie,2021,10,1,5.9,g,1,2.0,barefoot executive  the (1971),children|comedy,"",1971,03
2033,tt0088814,10957,"","","","","","",8,3.75,black cauldron  the (1985),adventure|animation|children|fantasy,"","",""
2034,tt0078869,9570,"","","","","","",9,2.61,black hole  the (1979),children|sci-fi,"","",""
2035,tt0062737,16249,movie,6587,10,1,6.8,approved,3,3.67,blackbeard's ghost (1968),children|comedy,"",1968,02
2036,tt0109287,13962,movie,21684,10,1,5.3,pg,6,2.25,blank check (1994),children|comedy,"",1994,02
2037,tt0075807,14612,movie,4806,10,1,6.7,g,1,4.0,candleshoe (1977),adventure|children|comedy,"","",""
2038,tt0077305,19378,movie,5776,10,1,6.0,g,3,2.33,cat from outer space  the (1978),children|comedy|sci-fi,"",1978,06
2040,tt0065566,29228,movie,5769,10,1,5.9,g,7,2.86,computer wore tennis shoes  the (1969),children|comedy,"",1969,12
2041,tt0082199,19379,movie,5290,10,1,5.7,pg,3,3.33,condorman (1981),action|adventure|children|comedy,"",1981,08
2042,tt0109520,11164,movie,42344,10,1,6.1,pg,6,2.58,d2: the mighty ducks (1994),children|comedy,"",1994,03
2043,tt0052722,18887,movie,8964,10,1,7.1,g,4,2.75,darby o'gill and the little people (1959),adventure|children|fantasy,"",1960,06
2044,tt0082263,40866,movie,1416,10,1,5.0,pg,2,2.5,devil and max devlin  the (1981),comedy|fantasy,"",1981,03
2046,tt0091059,10122,"","","","","","",24,3.21,flight of the navigator (1986),adventure|children|sci-fi,"","",""
2048,tt0091149,9994,movie,53101,10,1,7.1,g,8,3.56,great mouse detective  the (1986),action|animation|children|crime,"",1986,07
2050,tt0080861,12129,"","","","","","",4,2.88,herbie goes bananas (1980),adventure|children|comedy,"","",""
2051,tt0076137,14140,movie,7964,10,1,5.6,g,3,2.33,herbie goes to monte carlo (1977),adventure|children|comedy,"",1977,06
2052,tt0107120,10439,"","","","","","",23,2.76,hocus pocus (1993),children|comedy|fantasy|horror,"","",""
2053,tt0104437,11158,movie,46152,10,1,4.9,pg,20,2.05,honey  i blew up the kid (1992),children|comedy|sci-fi,"",1992,07
2054,tt0097523,9354,movie,163231,10,1,6.4,pg,68,2.76,honey  i shrunk the kids (1989),adventure|children|comedy|fantasy|sci-fi,1,1989,06
2055,tt0077698,28736,"","","","","","",1,3.0,hot lead and cold feet (1978),action|comedy|western,"","",""
2056,tt0056095,34774,movie,3387,10,1,6.5,approved,1,3.0,in search of the castaways (1962),adventure|children,"",1962,12
2057,tt0057180,37969,"","","","","","",4,3.38,incredible journey  the (1963),adventure|children,"","",""
2058,tt0120768,9631,movie,151950,10,1,7.3,r,30,3.35,negotiator  the (1998),action|crime|drama|mystery|thriller,1,1998,07
2059,tt0120783,9820,movie,150180,10,1,6.6,pg,15,3.0,parent trap  the (1998),children|comedy|romance,1,1998,07
2060,tt0131857,14013,movie,65155,10,1,6.5,r,14,3.07,baseketball (1998),comedy,"",1998,07
2064,tt0098213,1779,"","","","","","",31,3.84,roger & me (1989),documentary,2,"",""
2065,tt0089853,10849,movie,54036,10,1,7.7,pg,13,3.73,purple rose of cairo  the (1985),comedy|drama|fantasy|romance,1,1985,04
2066,tt0039689,678,movie,39972,10,1,8.0,approved,4,4.13,out of the past (1947),film-noir,1,"",""
2067,tt0059113,907,movie,80629,10,1,7.9,pg-13,21,4.14,doctor zhivago (1965),drama|romance|war,"",1965,12
2068,tt0083922,5961,"","","","","","",2,2.75,fanny and alexander (fanny och alexander) (1982),drama|fantasy|mystery,"","",""
2069,tt0090203,47908,"","","","","","",2,4.25,trip to bountiful  the (1985),drama,"","",""
2070,tt0086423,42121,movie,11692,10,1,7.3,pg,5,3.4,tender mercies (1983),drama|romance|western,1,1983,03
2071,tt0106273,2887,movie,10795,10,1,7.8,pg,2,3.25,and the band played on (1993),drama,2,1993,09
2072,tt0096734,11974,"","","","","","",17,3.18,'burbs  the (1989),comedy,"","",""
2073,tt0089126,20348,movie,8563,10,1,6.7,pg,5,3.6,fandango (1985),comedy,"",1985,01
2074,tt0071910,26648,movie,14361,10,1,6.6,r,3,3.67,night porter  the (portiere di notte  il) (1974),crime|drama|romance,"",1974,10
2075,tt0082736,11911,movie,11379,10,1,7.7,unrated,1,5.0,mephisto (1981),drama|war,"",1982,03
2076,tt0090756,793,movie,210803,10,1,7.7,r,46,3.95,blue velvet (1986),drama|mystery|thriller,2,1986,10
2077,tt0089385,35144,movie,6665,10,1,7.0,pg,5,3.4,journey of natty gann  the (1985),adventure|children,"",1985,09
2078,tt0061852,9325,movie,194524,10,1,7.6,g,53,3.83,jungle book  the (1967),animation|children|comedy|musical,1,1967,10
2080,tt0048280,10340,movie,144930,10,1,7.3,g,55,3.4,lady and the tramp (1955),animation|children|comedy|romance,1,1955,06
2081,tt0097757,10144,movie,284947,10,1,7.6,g,67,3.43,little mermaid  the (1989),animation|children|comedy|musical|romance,"",1989,11
2082,tt0104868,10414,movie,70346,10,1,6.5,pg,26,2.65,mighty ducks  the (1992),children|comedy,"",1992,10
2083,tt0104940,10437,movie,65275,10,1,7.7,g,19,3.74,muppet christmas carol  the (1992),children|comedy|musical,"",1992,12
2084,tt0104990,15300,"","","","","","",5,2.7,newsies (1992),children|musical,"","",""
2085,tt0055254,12230,movie,178272,10,1,7.3,g,44,3.43,101 dalmatians (one hundred and one dalmatians) (1961),adventure|animation|children,1,1961,01
2087,tt0046183,10693,movie,149774,10,1,7.3,g,41,3.57,peter pan (1953),animation|children|fantasy|musical,"",1953,02
2088,tt0081353,11335,"","","","","","",18,2.5,popeye (1980),adventure|comedy|musical,"","",""
2089,tt0100477,11135,movie,46108,10,1,6.8,g,10,3.5,rescuers down under  the (1990),adventure|animation|children,"",1990,11
2090,tt0076618,11319,movie,68328,10,1,6.9,g,13,3.19,rescuers  the (1977),adventure|animation|children|crime|drama,"",1977,06
2091,tt0078158,14822,movie,5540,10,1,5.7,g,4,2.25,return from witch mountain (1978),children|sci-fi,"",1978,03
